label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
0,0.0,0.0,-0.05737459659576416,-0.00884544849395752,-0.11211240291595459,-0.06267744302749634,-0.12533563375473022,-0.1250072717666626,-0.10145151615142822,-0.17353004217147827,-0.06874006986618042,-0.13521265983581543,-0.11849665641784668,-0.14758169651031494,-0.1175241470336914,-0.09789562225341797,-0.1071515679359436,-0.07873588800430298,-0.04248678684234619,-0.15226340293884277,-0.09252071380615234,-0.16706979274749756,-0.07698160409927368,-0.10479050874710083,-0.05418121814727783,-0.0981026291847229,-0.014089822769165039,-0.16245728731155396,-0.06538939476013184,-0.16578412055969238,-0.050613582134246826,-0.09979349374771118,-0.027301669120788574,-0.09728413820266724,0.018410861492156982,-0.16604793071746826,-0.03191262483596802,-0.15288656949996948,-0.02309483289718628,-0.10568505525588989,-0.00019592046737670898,-0.10310840606689453
0,0.0,0.0,-0.057006120681762695,-0.004440605640411377,-0.11431598663330078,-0.0582728385925293,-0.1274116039276123,-0.1243278980255127,-0.10177892446517944,-0.173784077167511,-0.07167798280715942,-0.1306079626083374,-0.12260383367538452,-0.14685165882110596,-0.11443203687667847,-0.0955776572227478,-0.09758329391479492,-0.0789533257484436,-0.043981969356536865,-0.14872229099273682,-0.09359538555145264,-0.16546595096588135,-0.07660925388336182,-0.10113793611526489,-0.05326354503631592,-0.09446638822555542,-0.015238821506500244,-0.15939366817474365,-0.06515401601791382,-0.16363024711608887,-0.049765169620513916,-0.09686684608459473,-0.02661842107772827,-0.09409618377685547,0.017275750637054443,-0.1634920835494995,-0.03199326992034912,-0.15233439207077026,-0.022726058959960938,-0.10476118326187134,-0.00031948089599609375,-0.10182452201843262
0,0.0,0.0,-0.05740422010421753,-0.004916369915008545,-0.11268103122711182,-0.05519145727157593,-0.12630200386047363,-0.11869663000106812,-0.1068921685218811,-0.1707029938697815,-0.07843780517578125,-0.13597023487091064,-0.13292336463928223,-0.13438457250595093,-0.13427674770355225,-0.08113473653793335,-0.12507623434066772,-0.05335056781768799,-0.04967111349105835,-0.15528255701065063,-0.1039196252822876,-0.16005539894104004,-0.08586806058883667,-0.09731167554855347,-0.06176108121871948,-0.08507323265075684,-0.01881730556488037,-0.1647743582725525,-0.07290476560592651,-0.16041439771652222,-0.05484879016876221,-0.09447133541107178,-0.0311242938041687,-0.08928185701370239,0.016306519508361816,-0.1659650206565857,-0.03633338212966919,-0.14688032865524292,-0.02535867691040039,-0.09949159622192383,-0.002904236316680908,-0.09703117609024048
0,0.0,0.0,-0.04774516820907593,-0.011858642101287842,-0.09902405738830566,-0.062268972396850586,-0.11619257926940918,-0.12017029523849487,-0.10729992389678955,-0.16830706596374512,-0.06437969207763672,-0.15120595693588257,-0.10695463418960571,-0.15517836809158325,-0.12997421622276306,-0.1379004716873169,-0.14874207973480225,-0.13294684886932373,-0.036308348178863525,-0.16981124877929688,-0.08782237768173218,-0.16605180501937866,-0.07181322574615479,-0.1059463620185852,-0.05121946334838867,-0.0954332947731018,-0.007149696350097656,-0.17462563514709473,-0.06265431642532349,-0.16061753034591675,-0.04731631278991699,-0.09967398643493652,-0.027409017086029053,-0.09395146369934082,0.024117469787597656,-0.16836094856262207,-0.02935922145843506,-0.14587342739105225,-0.01974809169769287,-0.09965014457702637,0.0010237693786621094,-0.09489250183105469
0,0.0,0.0,-0.05336892604827881,-0.00755000114440918,-0.10470181703567505,-0.059540629386901855,-0.1203961968421936,-0.12193059921264648,-0.10599708557128906,-0.16995006799697876,-0.05685311555862427,-0.16328281164169312,-0.10540813207626343,-0.1598617434501648,-0.09607166051864624,-0.10681700706481934,-0.0806456208229065,-0.0864870548248291,-0.030027449131011963,-0.17934143543243408,-0.08813732862472534,-0.16730785369873047,-0.07073026895523071,-0.10468769073486328,-0.04779571294784546,-0.09678751230239868,-0.005119800567626953,-0.18207120895385742,-0.0645175576210022,-0.16032159328460693,-0.04774659872055054,-0.09727126359939575,-0.026420533657073975,-0.09299540519714355,0.019101321697235107,-0.1724420189857483,-0.03733021020889282,-0.14071303606033325,-0.026611745357513428,-0.0939672589302063,-0.005615830421447754,-0.09119296073913574
0,0.0,0.0,-0.059149086475372314,-0.00948786735534668,-0.11169707775115967,-0.06235283613204956,-0.12413299083709717,-0.1229817271232605,-0.1083376407623291,-0.17095091938972473,-0.06138813495635986,-0.1616244912147522,-0.10930675268173218,-0.15715903043746948,-0.09808182716369629,-0.10153412818908691,-0.0790032148361206,-0.08052653074264526,-0.033379971981048584,-0.17670336365699768,-0.09030330181121826,-0.16771277785301208,-0.07486307621002197,-0.10338765382766724,-0.051508545875549316,-0.08944493532180786,-0.007821798324584961,-0.18040308356285095,-0.06783324480056763,-0.1624426245689392,-0.053229331970214844,-0.09818834066390991,-0.03122764825820923,-0.08749496936798096,0.016968190670013428,-0.17249876260757446,-0.041244328022003174,-0.14543861150741577,-0.032830119132995605,-0.09835588932037354,-0.012056052684783936,-0.09044241905212402
0,0.0,0.0,-0.055974364280700684,-0.014471948146820068,-0.10176914930343628,-0.06705087423324585,-0.11267232894897461,-0.12493860721588135,-0.10453605651855469,-0.17483025789260864,-0.05228996276855469,-0.1637578010559082,-0.09058517217636108,-0.1678563952445984,-0.09207212924957275,-0.11920177936553955,-0.08387148380279541,-0.09281444549560547,-0.026284992694854736,-0.1744476556777954,-0.07740139961242676,-0.17070841789245605,-0.0706670880317688,-0.11041659116744995,-0.05183476209640503,-0.0918915867805481,-0.0016147494316101074,-0.17400982975959778,-0.05712252855300903,-0.16153639554977417,-0.048581480979919434,-0.10210210084915161,-0.02989250421524048,-0.08818084001541138,0.0228041410446167,-0.16245689988136292,-0.03136509656906128,-0.1449650526046753,-0.02706235647201538,-0.10060113668441772,-0.008970975875854492,-0.08973503112792969
0,0.0,0.0,-0.05834066867828369,-0.01166921854019165,-0.10492420196533203,-0.06708145141601562,-0.11879658699035645,-0.12328290939331055,-0.11371564865112305,-0.1705460548400879,-0.05988520383834839,-0.16909369826316833,-0.10480672121047974,-0.17018312215805054,-0.09337681531906128,-0.11414074897766113,-0.07367980480194092,-0.09675508737564087,-0.03295105695724487,-0.1792525351047516,-0.08486950397491455,-0.1714732050895691,-0.07311141490936279,-0.10953480005264282,-0.05214500427246094,-0.09975826740264893,-0.006851613521575928,-0.17817962169647217,-0.06078583002090454,-0.16126352548599243,-0.04989969730377197,-0.09938317537307739,-0.030052542686462402,-0.09215128421783447,0.018853604793548584,-0.1659955382347107,-0.03430473804473877,-0.14466989040374756,-0.028289794921875,-0.09757184982299805,-0.00932765007019043,-0.08956760168075562
0,0.0,0.0,-0.05712765455245972,-0.013026654720306396,-0.10684442520141602,-0.06777966022491455,-0.12098488211631775,-0.12625420093536377,-0.11288648843765259,-0.17265638709068298,-0.06440317630767822,-0.1720893383026123,-0.11007189750671387,-0.17116999626159668,-0.10043543577194214,-0.11877137422561646,-0.08300328254699707,-0.09622752666473389,-0.03567397594451904,-0.18398571014404297,-0.08860582113265991,-0.17461654543876648,-0.07582414150238037,-0.11259537935256958,-0.055421531200408936,-0.09870964288711548,-0.007928133010864258,-0.18263936042785645,-0.063728928565979,-0.16516301035881042,-0.05087929964065552,-0.10458117723464966,-0.031874895095825195,-0.094998300075531,0.018940746784210205,-0.16932767629623413,-0.03518885374069214,-0.14536893367767334,-0.027634739875793457,-0.10093045234680176,-0.009319126605987549,-0.094149649143219
0,0.0,0.0,-0.05722332000732422,-0.0113411545753479,-0.1085590124130249,-0.06541043519973755,-0.12787160277366638,-0.12116467952728271,-0.1316920518875122,-0.1649763286113739,-0.06659841537475586,-0.17071214318275452,-0.1129499077796936,-0.1711846888065338,-0.10861742496490479,-0.12000352144241333,-0.09602582454681396,-0.09480410814285278,-0.03839844465255737,-0.18199104070663452,-0.09258198738098145,-0.17359688878059387,-0.079917311668396,-0.11051285266876221,-0.06083625555038452,-0.09319794178009033,-0.011942088603973389,-0.18119248747825623,-0.06937658786773682,-0.16732144355773926,-0.05605894327163696,-0.10531717538833618,-0.03768420219421387,-0.08968311548233032,0.012611925601959229,-0.16971778869628906,-0.04085087776184082,-0.15053507685661316,-0.03377348184585571,-0.10501277446746826,-0.016583621501922607,-0.094154953956604
0,0.0,0.0,-0.06043952703475952,-0.012844622135162354,-0.11540195345878601,-0.06587499380111694,-0.1317754089832306,-0.12397783994674683,-0.1238255500793457,-0.1709417700767517,-0.0736684799194336,-0.16643834114074707,-0.11809283494949341,-0.16835403442382812,-0.1195504367351532,-0.11789250373840332,-0.11163640022277832,-0.09279805421829224,-0.046335041522979736,-0.17856565117835999,-0.0958031415939331,-0.16984662413597107,-0.08269232511520386,-0.10573279857635498,-0.06306076049804688,-0.08639180660247803,-0.01907980442047119,-0.17993652820587158,-0.07225567102432251,-0.1615394651889801,-0.056428492069244385,-0.09943091869354248,-0.03636282682418823,-0.08444595336914062,0.00841754674911499,-0.17201918363571167,-0.04573291540145874,-0.1466553509235382,-0.033579111099243164,-0.10188251733779907,-0.013076603412628174,-0.09356439113616943
0,0.0,0.0,-0.06116127967834473,-0.015709877014160156,-0.1183769702911377,-0.06953233480453491,-0.13531148433685303,-0.12645477056503296,-0.120968759059906,-0.17127206921577454,-0.07139164209365845,-0.16415509581565857,-0.1145552396774292,-0.16671553254127502,-0.12518638372421265,-0.12936002016067505,-0.12771347165107727,-0.10805255174636841,-0.043620765209198,-0.17686307430267334,-0.09396117925643921,-0.16890421509742737,-0.08129501342773438,-0.10808342695236206,-0.06205189228057861,-0.08687931299209595,-0.016040146350860596,-0.17819783091545105,-0.07195287942886353,-0.16231217980384827,-0.05644899606704712,-0.10276550054550171,-0.036554813385009766,-0.08599460124969482,0.011528074741363525,-0.1686987578868866,-0.04273158311843872,-0.14595824480056763,-0.032180190086364746,-0.10274028778076172,-0.012640178203582764,-0.09285175800323486
0,0.0,0.0,-0.051371753215789795,-0.006540358066558838,-0.10933864116668701,-0.054307639598846436,-0.13364586234092712,-0.10907948017120361,-0.12873369455337524,-0.152772456407547,-0.07476896047592163,-0.15466150641441345,-0.11552935838699341,-0.165571928024292,-0.1280832290649414,-0.135724276304245,-0.13475143909454346,-0.11898201704025269,-0.044909775257110596,-0.17083516716957092,-0.0931578278541565,-0.1652405858039856,-0.08206599950790405,-0.10595178604125977,-0.0649450421333313,-0.09234780073165894,-0.015951871871948242,-0.17281502485275269,-0.06885820627212524,-0.15761756896972656,-0.055447161197662354,-0.0990447998046875,-0.036801040172576904,-0.08968263864517212,0.012658774852752686,-0.16454052925109863,-0.039695024490356445,-0.14299893379211426,-0.031195402145385742,-0.09637618064880371,-0.012589454650878906,-0.08732616901397705
0,0.0,0.0,-0.05395340919494629,-0.010562777519226074,-0.11482816934585571,-0.055996477603912354,-0.14193826913833618,-0.11062687635421753,-0.12836027145385742,-0.1542576253414154,-0.08168411254882812,-0.14968815445899963,-0.12019351124763489,-0.160160094499588,-0.11068639159202576,-0.10842370986938477,-0.09426331520080566,-0.08580213785171509,-0.054042816162109375,-0.1634974181652069,-0.0968366265296936,-0.1618976891040802,-0.08203125,-0.10317111015319824,-0.06258243322372437,-0.09023970365524292,-0.02533191442489624,-0.16781392693519592,-0.07200568914413452,-0.15908274054527283,-0.05602419376373291,-0.10025560855865479,-0.03640872240066528,-0.08830541372299194,0.005068659782409668,-0.16358321905136108,-0.043911516666412354,-0.1477341651916504,-0.033345818519592285,-0.10039478540420532,-0.014167070388793945,-0.08804726600646973
0,0.0,0.0,-0.05623209476470947,-0.017025291919708252,-0.11806493997573853,-0.06148850917816162,-0.14603960514068604,-0.11411595344543457,-0.12747541069984436,-0.15372157096862793,-0.08720201253890991,-0.15608060359954834,-0.1242179274559021,-0.1574247181415558,-0.11217880249023438,-0.10411578416824341,-0.09527534246444702,-0.0892946720123291,-0.058777451515197754,-0.16971313953399658,-0.0999518632888794,-0.1622595191001892,-0.0854232907295227,-0.10267812013626099,-0.06616085767745972,-0.09214317798614502,-0.02977043390274048,-0.17359068989753723,-0.07559341192245483,-0.1594831645488739,-0.05929332971572876,-0.10112863779067993,-0.039797067642211914,-0.09292280673980713,0.0008777379989624023,-0.16763484477996826,-0.048695921897888184,-0.14506441354751587,-0.03626328706741333,-0.09871983528137207,-0.015902221202850342,-0.0904584527015686
0,0.0,0.0,-0.06143331527709961,-0.005511939525604248,-0.12440618872642517,-0.04286855459213257,-0.14978769421577454,-0.0957384705543518,-0.13475149869918823,-0.14246225357055664,-0.09701353311538696,-0.14113491773605347,-0.1374359130859375,-0.142034113407135,-0.12102898955345154,-0.08891957998275757,-0.10043978691101074,-0.07362794876098633,-0.06974226236343384,-0.1582709550857544,-0.11238300800323486,-0.15233784914016724,-0.09368705749511719,-0.09039980173110962,-0.07188516855239868,-0.0819360613822937,-0.041090428829193115,-0.1671467423439026,-0.08566942811012268,-0.1515352427959442,-0.06702125072479248,-0.09153860807418823,-0.04550826549530029,-0.08568084239959717,-0.01004791259765625,-0.16833627223968506,-0.057344794273376465,-0.13886141777038574,-0.043302178382873535,-0.0942808985710144,-0.02209794521331787,-0.09115660190582275
0,0.0,0.0,-0.05810284614562988,-1.0132789611816406e-06,-0.12159636616706848,-0.03777778148651123,-0.14811822772026062,-0.09289497137069702,-0.13807666301727295,-0.14326462149620056,-0.10065704584121704,-0.1304062306880951,-0.1364118456840515,-0.1343541145324707,-0.11921486258506775,-0.08265584707260132,-0.0989338755607605,-0.06658709049224854,-0.0735863447189331,-0.15128487348556519,-0.11223754286766052,-0.14906707406044006,-0.09082883596420288,-0.09044408798217773,-0.06832027435302734,-0.07993042469024658,-0.044518351554870605,-0.16405415534973145,-0.08472919464111328,-0.15011543035507202,-0.06408637762069702,-0.09210622310638428,-0.04391127824783325,-0.08337664604187012,-0.012280106544494629,-0.16988003253936768,-0.0549166202545166,-0.14070025086402893,-0.04036366939544678,-0.09655410051345825,-0.021023869514465332,-0.09098970890045166
0,0.0,0.0,-0.05850625038146973,0.0023508071899414062,-0.12168002128601074,-0.03703242540359497,-0.14742672443389893,-0.08979678153991699,-0.1432880461215973,-0.13484793901443481,-0.09585028886795044,-0.13667148351669312,-0.1355128288269043,-0.13032755255699158,-0.11698004603385925,-0.0814465880393982,-0.09624934196472168,-0.06673324108123779,-0.07081705331802368,-0.15556278824806213,-0.11338156461715698,-0.1445063352584839,-0.09050914645195007,-0.08773136138916016,-0.06839662790298462,-0.07580423355102539,-0.043663978576660156,-0.1669939160346985,-0.08726754784584045,-0.14596164226531982,-0.06477242708206177,-0.09065765142440796,-0.04428279399871826,-0.08152627944946289,-0.01393502950668335,-0.170723557472229,-0.05567580461502075,-0.13986054062843323,-0.040236592292785645,-0.09789270162582397,-0.021145999431610107,-0.09338873624801636
0,0.0,0.0,-0.05913388729095459,0.003621339797973633,-0.12166720628738403,-0.03042834997177124,-0.1459561586380005,-0.08315938711166382,-0.13607370853424072,-0.12947088479995728,-0.09899160265922546,-0.12098351120948792,-0.13673913478851318,-0.12000423669815063,-0.11745262145996094,-0.07239431142807007,-0.09768030047416687,-0.06060260534286499,-0.07390803098678589,-0.14264211058616638,-0.11374351382255554,-0.13738572597503662,-0.09008315205574036,-0.08122307062149048,-0.06841588020324707,-0.07465523481369019,-0.04562985897064209,-0.15716129541397095,-0.08590501546859741,-0.1402168869972229,-0.0636337399482727,-0.0836058259010315,-0.04426383972167969,-0.07835900783538818,-0.012982368469238281,-0.16434374451637268,-0.05379360914230347,-0.1347554624080658,-0.03910261392593384,-0.09124761819839478,-0.02045619487762451,-0.08790171146392822
0,0.0,0.0,-0.054590463638305664,0.006046473979949951,-0.11585915088653564,-0.025209009647369385,-0.14213666319847107,-0.07743465900421143,-0.13046911358833313,-0.12803593277931213,-0.09949338436126709,-0.11710008978843689,-0.13482964038848877,-0.11597856879234314,-0.11527439951896667,-0.06752651929855347,-0.09673893451690674,-0.05875444412231445,-0.0738016664981842,-0.14003142714500427,-0.10993245244026184,-0.13512077927589417,-0.08712974190711975,-0.07659012079238892,-0.06750690937042236,-0.07290518283843994,-0.04452234506607056,-0.15500560402870178,-0.07990539073944092,-0.13778778910636902,-0.058392345905303955,-0.07908916473388672,-0.04052251577377319,-0.07709968090057373,-0.010137200355529785,-0.16355490684509277,-0.047970712184906006,-0.1345662772655487,-0.03402578830718994,-0.08989894390106201,-0.016439318656921387,-0.08828544616699219
0,0.0,0.0,-0.05338698625564575,0.008829295635223389,-0.11752745509147644,-0.02065300941467285,-0.14622312784194946,-0.07372188568115234,-0.13298842310905457,-0.1257290244102478,-0.10171633958816528,-0.11853379011154175,-0.13981497287750244,-0.1114577054977417,-0.11563360691070557,-0.062121808528900146,-0.09587714076042175,-0.05869603157043457,-0.07438459992408752,-0.1420433521270752,-0.11268529295921326,-0.1311379373073578,-0.0869450569152832,-0.07240676879882812,-0.06773996353149414,-0.07375919818878174,-0.04481297731399536,-0.15663281083106995,-0.08084464073181152,-0.13413390517234802,-0.058044493198394775,-0.07530218362808228,-0.040864408016204834,-0.07677823305130005,-0.010930895805358887,-0.16460633277893066,-0.048029184341430664,-0.13245877623558044,-0.03413110971450806,-0.08712601661682129,-0.01756364107131958,-0.08648872375488281
0,0.0,0.0,-0.05307048559188843,0.007834851741790771,-0.1171576976776123,-0.022120177745819092,-0.14621564745903015,-0.07434362173080444,-0.1322321593761444,-0.12596088647842407,-0.1007344126701355,-0.12223166227340698,-0.1392114758491516,-0.112794429063797,-0.11576727032661438,-0.06409680843353271,-0.09540241956710815,-0.060153186321258545,-0.07390281558036804,-0.14460337162017822,-0.1124427318572998,-0.13009995222091675,-0.08679106831550598,-0.07218098640441895,-0.0670531690120697,-0.07334250211715698,-0.04499131441116333,-0.15777212381362915,-0.08166658878326416,-0.13348206877708435,-0.059422850608825684,-0.07538330554962158,-0.041659653186798096,-0.0761534571647644,-0.01220768690109253,-0.16387376189231873,-0.050046682357788086,-0.13191956281661987,-0.03727221488952637,-0.08747333288192749,-0.020573079586029053,-0.08603298664093018
0,0.0,0.0,-0.050222575664520264,0.006320178508758545,-0.11296632885932922,-0.026346325874328613,-0.1410614550113678,-0.0784982442855835,-0.12716913223266602,-0.12818825244903564,-0.1003522276878357,-0.12476766109466553,-0.1342756450176239,-0.11580276489257812,-0.11318367719650269,-0.06497550010681152,-0.0964747965335846,-0.06266850233078003,-0.07321706414222717,-0.14748656749725342,-0.10844996571540833,-0.13361230492591858,-0.08452677726745605,-0.07166099548339844,-0.06707820296287537,-0.0752640962600708,-0.043157756328582764,-0.1605829894542694,-0.0760994553565979,-0.1353403925895691,-0.05495351552963257,-0.07402223348617554,-0.03917974233627319,-0.07869648933410645,-0.008487045764923096,-0.1673506796360016,-0.04466724395751953,-0.13499528169631958,-0.032060086727142334,-0.08847647905349731,-0.016347050666809082,-0.08977943658828735
0,0.0,0.0,-0.04931122064590454,0.00858306884765625,-0.11432334780693054,-0.022815346717834473,-0.1447972059249878,-0.07508963346481323,-0.12818673253059387,-0.12477844953536987,-0.10406973958015442,-0.12116238474845886,-0.13838398456573486,-0.11178547143936157,-0.11585468053817749,-0.0628473162651062,-0.09892702102661133,-0.062493085861206055,-0.07650429010391235,-0.14574655890464783,-0.11227309703826904,-0.13200974464416504,-0.08754348754882812,-0.07041996717453003,-0.07004478573799133,-0.07432836294174194,-0.04592573642730713,-0.15982317924499512,-0.07879748940467834,-0.13363566994667053,-0.057439982891082764,-0.07291650772094727,-0.04179251194000244,-0.07814323902130127,-0.010698437690734863,-0.16707965731620789,-0.045986294746398926,-0.13366791605949402,-0.03338879346847534,-0.08720070123672485,-0.01801520586013794,-0.08824747800827026
0,0.0,0.0,-0.050008177757263184,0.00933825969696045,-0.11546763777732849,-0.022548675537109375,-0.14624661207199097,-0.07373178005218506,-0.1328621804714203,-0.12475189566612244,-0.1092795729637146,-0.12362563610076904,-0.14229393005371094,-0.11213189363479614,-0.11915349960327148,-0.06200629472732544,-0.10326212644577026,-0.06438946723937988,-0.08151385188102722,-0.14872106909751892,-0.11552852392196655,-0.1316244900226593,-0.09031647443771362,-0.06925654411315918,-0.07351183891296387,-0.07696294784545898,-0.050453007221221924,-0.16227495670318604,-0.0811496376991272,-0.13327819108963013,-0.06002146005630493,-0.07181835174560547,-0.04568082094192505,-0.08062535524368286,-0.014880597591400146,-0.1692996621131897,-0.04789477586746216,-0.13228505849838257,-0.03612673282623291,-0.08545446395874023,-0.02229231595993042,-0.08923739194869995
0,0.0,0.0,-0.0521199107170105,0.005524992942810059,-0.11705026030540466,-0.02775561809539795,-0.14640653133392334,-0.07783985137939453,-0.13130611181259155,-0.12659037113189697,-0.10555672645568848,-0.12487241625785828,-0.1391015648841858,-0.11707454919815063,-0.11818557977676392,-0.06755459308624268,-0.10343071818351746,-0.06879299879074097,-0.07840988039970398,-0.14743077754974365,-0.11324805021286011,-0.13291919231414795,-0.08873635530471802,-0.07186508178710938,-0.07199722528457642,-0.07912981510162354,-0.048253417015075684,-0.16101086139678955,-0.08079615235328674,-0.1353013515472412,-0.059456050395965576,-0.07474982738494873,-0.04466468095779419,-0.08173167705535889,-0.013642668724060059,-0.1685045063495636,-0.048328518867492676,-0.13763898611068726,-0.036470770835876465,-0.09083956480026245,-0.02205747365951538,-0.09224879741668701
0,0.0,0.0,-0.050668954849243164,0.008501768112182617,-0.1166144609451294,-0.023490607738494873,-0.1484796106815338,-0.07510697841644287,-0.13393190503120422,-0.1261305809020996,-0.1066288948059082,-0.12396025657653809,-0.14088007807731628,-0.11446970701217651,-0.11888536810874939,-0.06551718711853027,-0.10296961665153503,-0.06661725044250488,-0.0796978771686554,-0.14822787046432495,-0.11608248949050903,-0.1321929693222046,-0.09019413590431213,-0.07150232791900635,-0.07220688462257385,-0.07973092794418335,-0.04973524808883667,-0.16228532791137695,-0.08310249447822571,-0.13387131690979004,-0.060990989208221436,-0.07375270128250122,-0.045378029346466064,-0.0827987790107727,-0.015282511711120605,-0.1696377992630005,-0.05047851800918579,-0.13415414094924927,-0.03804725408554077,-0.08868563175201416,-0.022945165634155273,-0.09269797801971436
0,0.0,0.0,-0.051680028438568115,0.010263621807098389,-0.11891210079193115,-0.021027088165283203,-0.15025833249092102,-0.07457077503204346,-0.1337214708328247,-0.1252266764640808,-0.1092880368232727,-0.12232208251953125,-0.1450110673904419,-0.11038371920585632,-0.12111544609069824,-0.06157326698303223,-0.10412982106208801,-0.06304985284805298,-0.08215907216072083,-0.14801675081253052,-0.11962160468101501,-0.12981167435646057,-0.09222817420959473,-0.06874901056289673,-0.07379457354545593,-0.07642924785614014,-0.05176651477813721,-0.16222888231277466,-0.08618196845054626,-0.1328735649585724,-0.06322145462036133,-0.07137644290924072,-0.047505736351013184,-0.07959228754043579,-0.016674458980560303,-0.16944164037704468,-0.05242955684661865,-0.1315383017063141,-0.03961259126663208,-0.08454960584640503,-0.02478724718093872,-0.08839625120162964
0,0.0,0.0,-0.052692413330078125,0.010897517204284668,-0.11854356527328491,-0.021127939224243164,-0.14858302474021912,-0.07480132579803467,-0.13482710719108582,-0.12694257497787476,-0.10813933610916138,-0.12411481142044067,-0.1426326334476471,-0.11121848225593567,-0.1190531849861145,-0.06117701530456543,-0.10225054621696472,-0.06278955936431885,-0.08161339163780212,-0.14835327863693237,-0.11845794320106506,-0.13102149963378906,-0.09183883666992188,-0.06837821006774902,-0.0735015869140625,-0.07597339153289795,-0.05177503824234009,-0.1621875762939453,-0.08513268828392029,-0.13187098503112793,-0.06244158744812012,-0.06964236497879028,-0.04729217290878296,-0.07815444469451904,-0.01723301410675049,-0.1691451072692871,-0.05257105827331543,-0.13231948018074036,-0.03960615396499634,-0.08472734689712524,-0.024862945079803467,-0.08846485614776611
0,0.0,0.0,-0.05228811502456665,0.010908544063568115,-0.11830711364746094,-0.020851314067840576,-0.1483120322227478,-0.07437372207641602,-0.13479512929916382,-0.1264822781085968,-0.10798043012619019,-0.12305700778961182,-0.14372721314430237,-0.11221086978912354,-0.12031662464141846,-0.06164592504501343,-0.10345956683158875,-0.06214696168899536,-0.08130601048469543,-0.14729541540145874,-0.1191607117652893,-0.13105306029319763,-0.09263154864311218,-0.06803405284881592,-0.07442522048950195,-0.07474100589752197,-0.051496028900146484,-0.16130304336547852,-0.08597907423973083,-0.13181692361831665,-0.06322294473648071,-0.06910765171051025,-0.04808366298675537,-0.07698297500610352,-0.01694267988204956,-0.1684604287147522,-0.05305522680282593,-0.13158419728279114,-0.04000610113143921,-0.08375376462936401,-0.02520573139190674,-0.08740007877349854
0,0.0,0.0,-0.05192798376083374,0.009706556797027588,-0.11727732419967651,-0.02244478464126587,-0.14643827080726624,-0.07495737075805664,-0.13269025087356567,-0.12630152702331543,-0.10832512378692627,-0.1244371235370636,-0.14254623651504517,-0.11305755376815796,-0.12035790085792542,-0.06287646293640137,-0.1046583354473114,-0.06348270177841187,-0.08127224445343018,-0.14758720993995667,-0.11718067526817322,-0.13068920373916626,-0.09134241938591003,-0.06902939081192017,-0.07374465465545654,-0.07730180025100708,-0.05083686113357544,-0.16074085235595703,-0.08390399813652039,-0.1328504979610443,-0.062224507331848145,-0.0714038610458374,-0.04734927415847778,-0.0800204873085022,-0.01592010259628296,-0.16750496625900269,-0.050685107707977295,-0.13303375244140625,-0.03883737325668335,-0.08607089519500732,-0.024635612964630127,-0.0897260308265686
0,0.0,0.0,-0.055040836334228516,0.008910596370697021,-0.11852684617042542,-0.025184690952301025,-0.14418470859527588,-0.07935041189193726,-0.13083016872406006,-0.1299305558204651,-0.10424482822418213,-0.12129753828048706,-0.13910174369812012,-0.11756545305252075,-0.11892101168632507,-0.06642979383468628,-0.10144132375717163,-0.06139373779296875,-0.07754194736480713,-0.14372992515563965,-0.11311230063438416,-0.13282719254493713,-0.08966696262359619,-0.07209444046020508,-0.07126760482788086,-0.07585567235946655,-0.04762101173400879,-0.15697693824768066,-0.08147239685058594,-0.13502317667007446,-0.060836851596832275,-0.07427042722702026,-0.0448649525642395,-0.07824182510375977,-0.013282179832458496,-0.16388362646102905,-0.049888670444488525,-0.13323497772216797,-0.03749054670333862,-0.08792638778686523,-0.021817684173583984,-0.08994472026824951
0,0.0,0.0,-0.05597108602523804,0.011065423488616943,-0.12030953168869019,-0.026341378688812256,-0.14334499835968018,-0.0832706093788147,-0.12903982400894165,-0.13303926587104797,-0.1043175756931305,-0.12114512920379639,-0.13772600889205933,-0.12199023365974426,-0.11865517497062683,-0.0696442723274231,-0.10301733016967773,-0.06388956308364868,-0.07783833146095276,-0.1428067684173584,-0.1119299829006195,-0.1368279755115509,-0.08954551815986633,-0.0752989649772644,-0.07268735766410828,-0.07800799608230591,-0.048066675662994385,-0.1561450958251953,-0.08098563551902771,-0.14023873209953308,-0.061085522174835205,-0.0789061188697815,-0.04638314247131348,-0.08160394430160522,-0.013908326625823975,-0.1639167070388794,-0.04939931631088257,-0.13558977842330933,-0.03667247295379639,-0.09023994207382202,-0.02191704511642456,-0.09342139959335327
